-76.7379,57.4700,1.0000,1.9444,0.0000
-76.6380,57.4733,1.0000,1.9444,0.0000
-76.5380,57.4765,1.0000,1.9444,0.0000
-76.4381,57.4798,1.0000,1.9444,0.0000
-76.3381,57.4830,1.0000,1.9444,0.0000
-76.2382,57.4863,1.0000,1.9444,0.0000
-76.1382,57.4895,1.0000,1.9444,0.0000
-76.0383,57.4928,1.0000,1.9444,0.0000
-75.9383,57.4960,1.0000,1.9444,0.0000
-75.8384,57.4993,1.0000,1.9444,0.0000
-75.7385,57.5025,1.0000,1.9444,0.0000
-75.6385,57.5058,1.0000,1.9444,0.0000
-75.5386,57.5091,1.0000,1.9444,0.0000
-75.4386,57.5123,1.0000,1.9444,0.0000
-75.3387,57.5156,1.0000,1.9444,0.0000
-75.2387,57.5188,1.0000,1.9444,0.0000
-75.1388,57.5221,1.0000,1.9444,0.0000
-75.0388,57.5253,1.0000,1.9444,0.0000
-74.9389,57.5286,1.0000,1.9444,0.0000
-74.8389,57.5318,1.0000,1.9444,0.0000
-74.7390,57.5351,1.0000,1.9444,0.0000
-74.6390,57.5383,1.0000,1.9444,0.0000
-74.5391,57.5416,1.0000,1.9444,0.0000
-74.4391,57.5448,1.0000,1.9444,0.0000
